Index,Accident_Severity,Accident Date,Latitude,Light_Conditions,District Area,Longitude,Number_of_Casualties,Number_of_Vehicles,Road_Surface_Conditions,Road_Type,Urban_or_Rural_Area,Weather_Conditions,Vehicle_Type
200701BS70168,Slight,15-04-2019,51.500731,Darkness - lights lit,Kensington and Chelsea,-0.193447,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70169,Slight,16-03-2019,51.5119,Daylight,Kensington and Chelsea,-0.19459,1,3,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70170,Serious,08-04-2019,51.495042,Darkness - lights lit,Kensington and Chelsea,-0.180274,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701BS70171,Slight,03-04-2019,51.518298,Darkness - lights lit,Kensington and Chelsea,-0.207166,1,3,Dry,One way street,Urban,Fine no high winds,Motorcycle 50cc and under
200701BS70172,Slight,16-04-2019,51.522177,Daylight,Kensington and Chelsea,-0.208022,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70173,Slight,26-03-2019,51.520533,Daylight,Westminster,-0.200447,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70174,Serious,16-04-2019,51.493411,Daylight,Kensington and Chelsea,-0.173712,2,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70175,Slight,13-04-2019,51.491484,Daylight,Kensington and Chelsea,-0.188627,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701BS70177,Slight,04-04-2019,51.496489,Daylight,Kensington and Chelsea,-0.169267,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70178,Slight,21-04-2019,51.509374,Daylight,Kensington and Chelsea,-0.194114,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70179,Slight,12-04-2019,51.502577,Darkness - lights lit,Kensington and Chelsea,-0.214123,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70181,Slight,14-04-2019,51.498513,Daylight,Kensington and Chelsea,-0.183737,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70182,Slight,14-04-2019,51.498926,Darkness - lights lit,Kensington and Chelsea,-0.198849,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701BS70183,Slight,14-04-2019,51.482079,Daylight,Kensington and Chelsea,-0.173589,1,5,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70184,Serious,10-04-2019,51.504331,Daylight,Kensington and Chelsea,-0.193593,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70185,Slight,05-04-2019,51.492471,Daylight,Kensington and Chelsea,-0.200112,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701BS70186,Slight,06-04-2019,51.508564,Daylight,Kensington and Chelsea,-0.19991,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70187,Slight,14-04-2019,51.50003,Darkness - lights lit,Kensington and Chelsea,-0.159904,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70188,Slight,14-04-2019,51.482689,Daylight,Kensington and Chelsea,-0.178173,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70189,Slight,19-04-2019,51.516717,Daylight,Kensington and Chelsea,-0.209678,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70190,Slight,21-04-2019,51.498763,Daylight,Kensington and Chelsea,-0.165142,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70191,Slight,16-04-2019,51.515893,Daylight,Hammersmith and Fulham,-0.22052,1,2,Dry,Roundabout,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70192,Slight,19-04-2019,51.492622,Daylight,Kensington and Chelsea,-0.157753,1,2,Dry,One way street,Urban,Fine no high winds,Car
200701BS70193,Slight,20-04-2019,51.524885,Darkness - lights lit,Kensington and Chelsea,-0.214547,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70194,Slight,01-04-2019,51.480436,Daylight,Kensington and Chelsea,-0.177831,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70195,Slight,18-04-2019,51.491172,Daylight,Kensington and Chelsea,-0.191664,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70196,Serious,20-04-2019,51.494635,Daylight,Kensington and Chelsea,-0.194696,1,3,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70198,Slight,22-04-2019,51.508763,Darkness - lights lit,Kensington and Chelsea,-0.195291,1,1,Dry,One way street,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70199,Slight,20-04-2019,51.481575,Daylight,Kensington and Chelsea,-0.181674,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70200,Slight,20-04-2019,51.494813,Daylight,Kensington and Chelsea,-0.182876,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70201,Slight,23-04-2019,51.496577,Daylight,Kensington and Chelsea,-0.169119,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701BS70202,Slight,03-05-2019,51.51499,Daylight,Kensington and Chelsea,-0.208448,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70203,Slight,27-04-2019,51.515247,Daylight,Kensington and Chelsea,-0.213483,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70205,Slight,01-05-2019,51.509886,Daylight,Kensington and Chelsea,-0.198129,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70206,Slight,23-04-2019,51.506783,Darkness - lights lit,Kensington and Chelsea,-0.206897,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70207,Slight,14-04-2019,51.508882,Daylight,Kensington and Chelsea,-0.197159,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70208,Slight,09-02-2019,51.495137,Daylight,Kensington and Chelsea,-0.192227,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701BS70209,Slight,26-04-2019,51.482076,Darkness - lights lit,Kensington and Chelsea,-0.173445,2,3,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70210,Slight,24-04-2019,51.492597,Daylight,Kensington and Chelsea,-0.19665,1,1,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70211,Slight,27-04-2019,51.508622,Daylight,Kensington and Chelsea,-0.203655,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70212,Slight,23-04-2019,51.500481,Daylight,Kensington and Chelsea,-0.16003,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70213,Slight,28-04-2019,51.501277,Daylight,Kensington and Chelsea,-0.193858,1,1,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70214,Slight,28-04-2019,51.508972,Daylight,Kensington and Chelsea,-0.197156,1,1,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70215,Slight,30-04-2019,51.491632,Daylight,Kensington and Chelsea,-0.192366,1,2,Dry,One way street,Urban,Fine no high winds,Taxi/Private hire car
200701BS70216,Slight,14-04-2019,51.509377,Daylight,Kensington and Chelsea,-0.194258,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70217,Serious,02-05-2019,51.49249,Daylight,Kensington and Chelsea,-0.166546,1,2,Dry,Single carriageway,Urban,Fine no high winds,Goods over 3.5t. and under 7.5t
200701BS70218,Slight,29-04-2019,51.527785,Darkness - lights lit,Westminster,-0.21602,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70219,Slight,21-03-2019,51.487745,Darkness - lights lit,Kensington and Chelsea,-0.167889,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701BS70220,Slight,09-05-2019,51.496174,Daylight,Kensington and Chelsea,-0.207025,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701BS70221,Slight,04-05-2019,51.494683,Daylight,Kensington and Chelsea,-0.191957,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70222,Slight,03-05-2019,51.499127,Daylight,Kensington and Chelsea,-0.159652,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70223,Slight,05-05-2019,51.498924,Daylight,Kensington and Chelsea,-0.198705,1,3,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70224,Slight,08-05-2019,51.501358,Daylight,Westminster,-0.181607,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70225,Slight,03-05-2019,51.485323,Daylight,Kensington and Chelsea,-0.162512,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70226,Slight,08-05-2019,51.490753,Daylight,Kensington and Chelsea,-0.182029,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70227,Slight,09-05-2019,51.499048,Daylight,Kensington and Chelsea,-0.160375,1,1,Wet or damp,Single carriageway,Urban,Raining no high winds,Car
200701BS70228,Serious,04-05-2019,51.488749,Darkness - lights lit,Kensington and Chelsea,-0.192048,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70229,Slight,04-05-2019,51.482987,Daylight,Kensington and Chelsea,-0.185795,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70230,Slight,02-05-2019,51.485757,Darkness - lights lit,Kensington and Chelsea,-0.150108,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70231,Slight,05-05-2019,51.4896,Daylight,Kensington and Chelsea,-0.194751,1,1,Dry,One way street,Urban,Fine no high winds,Car
200701BS70232,Slight,12-05-2019,51.525887,Daylight,Kensington and Chelsea,-0.215373,2,2,Dry,Roundabout,Urban,Fine no high winds,Taxi/Private hire car
200701BS70233,Slight,17-05-2019,51.497125,Daylight,Kensington and Chelsea,-0.204539,2,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70234,Slight,10-05-2019,51.501023,Darkness - lights lit,Kensington and Chelsea,-0.160152,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701BS70235,Slight,02-05-2019,51.5159,Daylight,Kensington and Chelsea,-0.209133,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70236,Slight,08-05-2019,51.50191,Daylight,Westminster,-0.159396,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701BS70237,Slight,08-05-2019,51.482577,Daylight,Kensington and Chelsea,-0.170976,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70238,Serious,15-05-2019,51.492186,Daylight,Kensington and Chelsea,-0.187446,1,2,Wet or damp,Roundabout,Urban,Raining no high winds,Motorcycle 125cc and under
200701BS70239,Slight,15-05-2019,51.492388,Daylight,Kensington and Chelsea,-0.183117,2,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70240,Slight,10-05-2019,51.503679,Daylight,Kensington and Chelsea,-0.215664,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70241,Slight,15-05-2019,51.47855,Daylight,Kensington and Chelsea,-0.183811,1,3,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70242,Slight,11-05-2019,51.480878,Daylight,Kensington and Chelsea,-0.183142,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70243,Slight,24-04-2019,51.505595,Daylight,Kensington and Chelsea,-0.211555,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70244,Slight,16-05-2019,51.48097,Darkness - lights lit,Kensington and Chelsea,-0.183282,1,2,Wet or damp,Single carriageway,Urban,Raining no high winds,Car
200701BS70245,Slight,21-05-2019,51.488264,Darkness - lights lit,Kensington and Chelsea,-0.166571,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70246,Slight,22-05-2019,51.487745,Darkness - lights lit,Kensington and Chelsea,-0.167889,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70248,Slight,20-05-2019,51.514543,Daylight,Kensington and Chelsea,-0.214519,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70249,Slight,15-05-2019,51.519477,Daylight,Kensington and Chelsea,-0.20784,1,2,Wet or damp,Single carriageway,Urban,Fine no high winds,Car
200701BS70250,Slight,19-05-2019,51.509374,Darkness - lights lit,Kensington and Chelsea,-0.194114,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70251,Slight,15-05-2019,51.492183,Daylight,Kensington and Chelsea,-0.187302,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70252,Slight,20-05-2019,51.493759,Daylight,Kensington and Chelsea,-0.17874,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70253,Slight,20-05-2019,51.481593,Daylight,Kensington and Chelsea,-0.182826,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701BS70254,Slight,20-05-2019,51.494683,Daylight,Kensington and Chelsea,-0.168763,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70255,Serious,16-05-2019,51.491632,Daylight,Kensington and Chelsea,-0.192366,1,3,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70256,Slight,22-05-2019,51.499127,Daylight,Kensington and Chelsea,-0.159652,1,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70257,Slight,22-05-2019,51.493759,Daylight,Kensington and Chelsea,-0.17874,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70258,Slight,29-05-2019,51.487538,Daylight,Kensington and Chelsea,-0.195121,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70259,Slight,31-05-2019,51.519477,Daylight,Kensington and Chelsea,-0.20784,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70260,Slight,17-05-2019,51.520003,Daylight,Kensington and Chelsea,-0.224684,1,1,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70262,Slight,21-05-2019,51.499353,Daylight,Kensington and Chelsea,-0.197391,2,1,Wet or damp,Single carriageway,Urban,Raining no high winds,Goods over 3.5t. and under 7.5t
200701BS70263,Slight,21-04-2019,51.508445,Darkness - lights lit,Kensington and Chelsea,-0.215622,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70264,Slight,19-05-2019,51.528065,Daylight,Kensington and Chelsea,-0.216729,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70265,Slight,02-05-2019,51.481746,Daylight,Kensington and Chelsea,-0.17533,1,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70266,Slight,25-05-2019,51.494339,Daylight,Kensington and Chelsea,-0.15826,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701BS70267,Slight,27-05-2019,51.51417,Daylight,Kensington and Chelsea,-0.20776,1,2,Wet or damp,Single carriageway,Urban,Raining no high winds,Car
200701BS70268,Serious,22-05-2019,51.484042,Daylight,Kensington and Chelsea,-0.161124,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70269,Slight,25-05-2019,51.490548,Daylight,Kensington and Chelsea,-0.186215,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70270,Slight,27-05-2019,51.499724,Daylight,Kensington and Chelsea,-0.163374,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70271,Slight,03-06-2019,51.497381,Daylight,Kensington and Chelsea,-0.203664,2,2,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70272,Slight,20-05-2019,51.490131,Daylight,Kensington and Chelsea,-0.176724,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70273,Slight,05-06-2019,51.490065,Daylight,Kensington and Chelsea,-0.195741,1,2,Dry,One way street,Urban,Fine no high winds,Car
200701BS70274,Slight,06-06-2019,51.499516,Daylight,Kensington and Chelsea,-0.208047,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70275,Slight,05-06-2019,51.515917,Daylight,Kensington and Chelsea,-0.216195,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70276,Slight,04-06-2019,51.480177,Daylight,Kensington and Chelsea,-0.178561,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70277,Slight,05-06-2019,51.525792,Daylight,Kensington and Chelsea,-0.215088,1,2,Dry,Roundabout,Urban,Fine no high winds,Car
200701BS70279,Slight,09-05-2019,51.483644,Daylight,Kensington and Chelsea,-0.164452,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70280,Slight,03-06-2019,51.484282,Daylight,Kensington and Chelsea,-0.159242,2,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70281,Slight,29-05-2019,51.507115,Daylight,Kensington and Chelsea,-0.199247,1,1,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70283,Slight,05-06-2019,51.494177,Darkness - lights lit,Kensington and Chelsea,-0.182469,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70284,Slight,06-06-2019,51.486624,Daylight,Kensington and Chelsea,-0.170958,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70285,Slight,31-05-2019,51.49566,Daylight,Kensington and Chelsea,-0.173766,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70286,Serious,05-06-2019,51.508706,Daylight,Kensington and Chelsea,-0.197455,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70287,Slight,16-06-2019,51.504851,Daylight,Kensington and Chelsea,-0.198183,1,1,Wet or damp,Single carriageway,Urban,Raining no high winds,Car
200701BS70288,Serious,03-06-2019,51.519667,Daylight,Hammersmith and Fulham,-0.226283,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70289,Slight,02-06-2019,51.499727,Daylight,Kensington and Chelsea,-0.163518,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70290,Slight,10-06-2019,51.488003,Daylight,Kensington and Chelsea,-0.167158,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70291,Serious,07-06-2019,51.490263,Daylight,Kensington and Chelsea,-0.16217,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70292,Slight,08-06-2019,51.515667,Daylight,Kensington and Chelsea,-0.205683,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70293,Slight,08-06-2019,51.496492,Daylight,Kensington and Chelsea,-0.169411,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70294,Slight,05-06-2019,51.498743,Darkness - lights lit,Kensington and Chelsea,-0.210382,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
